
CET,Temperatura máximaC,Temperatura mediaC,Temperatura mínimaC,Punto de rocíoC,MeanDew PointC,Min DewpointC,Max Humedad, Mean Humedad, Min Humedad, Max Presión al nivel del marhPa, Mean Presión al nivel del marhPa, Min Presión al nivel del marhPa, Max VisibilidadKm, Mean VisibilidadKm, Min VisibilidadkM, Max Velocidad del vientoKm/h, Mean Velocidad del vientoKm/h, Max Velocidad de ráfagasKm/h,Precipitaciónmm, CloudCover, Eventos,WindDirDegrees<br />
2014-4-1,20,13,6,9,7,4,100,64,30,1013,1011,1008,31,26,11,14,3,,0.00,,,118<br />
2014-4-2,19,13,8,9,8,6,87,61,34,1008,1004,1001,31,23,11,21,6,,0.00,,,111<br />
2014-4-3,18,14,11,10,8,6,77,60,46,1005,1001,999,31,19,10,21,10,,0.25,7,Lluvia,178<br />
2014-4-4,14,12,10,11,9,6,88,76,58,1014,1009,1005,19,12,10,16,10,,0.25,7,Lluvia,323<br />
2014-4-5,18,12,5,9,6,3,100,69,24,1019,1016,1014,31,15,3,19,8,,0.00,4,Niebla,235<br />
2014-4-6,18,16,13,13,12,9,88,76,61,1019,1019,1018,31,16,10,21,11,,0.00,6,,216<br />
2014-4-7,23,17,11,13,12,10,100,74,34,1019,1014,1009,31,12,0,35,13,63,0.25,6,Niebla-Tormenta,197<br />
2014-4-8,14,10,7,10,4,2,88,63,36,1027,1021,1013,31,15,10,32,19,52,0.25,4,Lluvia,277<br />
2014-4-9,17,9,2,6,3,1,100,63,27,1029,1027,1025,31,17,10,10,5,32,0.00,2,,283<br />
2014-4-10,21,12,4,7,4,2,87,56,21,1025,1022,1018,26,21,14,19,3,,0.00,,,55<br />
2014-4-11,18,12,7,9,6,4,93,64,33,1020,1018,1017,26,11,6,21,13,,0.00,4,,18<br />
2014-4-12,18,12,7,8,5,3,87,59,31,1021,1019,1018,19,11,5,14,10,,0.00,7,,350<br />
2014-4-13,15,11,7,7,6,4,82,64,43,1024,1022,1020,31,16,10,19,11,,0.00,6,,310<br />
2014-4-14,16,10,3,6,3,0,93,60,23,1026,1023,1022,31,17,10,24,11,,0.00,2,,336<br />
2014-4-15,14,9,3,3,1,-1,81,55,26,1028,1027,1025,31,18,10,24,18,,0.00,2,,50<br />
2014-4-16,16,10,4,1,0,-2,70,47,21,1028,1027,1024,31,27,26,21,14,,0.00,,,82<br />
2014-4-17,21,12,4,3,0,-2,70,40,13,1025,1021,1017,26,25,19,14,6,,0.00,,,346<br />
2014-4-18,15,12,8,7,3,-1,71,50,25,1017,1016,1015,31,18,10,26,16,,0.00,5,,8<br />
2014-4-19,13,9,4,3,2,0,87,61,34,1017,1013,1008,26,16,10,23,16,,0.00,5,Lluvia,34<br />
2014-4-20,17,13,8,6,3,0,76,53,22,1009,1004,1002,26,15,10,19,8,,0.25,6,Lluvia,170<br />
2014-4-21,16,13,9,8,7,3,87,66,46,1006,1005,1004,26,18,10,11,5,,0.51,7,Lluvia,228<br />
2014-4-22,20,14,9,11,8,6,94,73,34,1016,1010,1006,31,14,6,35,6,,7.87,5,Lluvia-Tormenta,220<br />
2014-4-23,20,14,8,12,8,6,100,72,30,1020,1018,1016,31,10,0,13,5,,0.25,5,Niebla-Lluvia,220<br />
2014-4-24,19,15,11,12,9,8,88,68,42,1020,1017,1012,19,12,4,19,6,,0.25,6,Lluvia-Tormenta,46<br />
2014-4-25,16,14,12,13,11,8,94,81,55,1015,1011,1008,31,9,1,24,11,,1.02,6,Lluvia-Tormenta,266<br />
2014-4-26,12,10,8,11,8,6,94,87,75,1015,1011,1007,31,13,4,19,11,,4.06,6,Lluvia,185<br />
2014-4-27,15,11,7,9,7,5,94,80,52,1008,1006,1004,31,14,6,32,13,45,3.05,5,Lluvia,191<br />
2014-4-28,16,11,7,9,8,6,93,78,48,1013,1009,1007,31,15,10,14,10,,0.25,6,Lluvia,184<br />
2014-4-29,14,10,6,10,8,5,100,86,60,1014,1012,1009,31,12,6,16,6,,3.05,6,Niebla-Lluvia,184<br />
2014-4-30,18,13,9,11,9,8,94,76,45,1014,1012,1009,31,10,5,19,11,,8.89,5,Lluvia,329<br />
2014-5-1,16,12,9,11,10,8,94,84,63,1014,1012,1009,26,11,3,19,8,34,14.99,6,Lluvia-Tormenta,249<br />
2014-5-2,16,13,9,11,9,4,94,78,50,1024,1017,1012,31,11,5,29,14,,0.76,6,Lluvia,349<br />
2014-5-3,14,10,6,4,2,-2,81,54,22,1025,1024,1023,31,21,10,27,19,,0.00,3,,25<br />
2014-5-4,17,11,4,4,2,0,81,53,24,1025,1023,1019,31,22,14,14,11,,0.00,,,42<br />
2014-5-5,22,13,3,6,4,2,93,53,15,1020,1015,1010,31,22,13,16,6,,0.00,,,155<br />
2014-5-6,21,17,12,13,9,6,82,62,41,1012,1010,1008,31,18,10,32,13,48,0.51,5,Lluvia,214<br />
2014-5-7,17,13,11,12,9,8,94,77,49,1017,1014,1011,31,15,6,26,16,,4.06,5,Lluvia,248<br />
2014-5-8,15,12,10,13,9,7,94,79,59,1018,1016,1013,31,14,3,27,13,,3.05,6,Lluvia,237<br />
2014-5-9,19,16,13,12,9,7,94,67,35,1019,1017,1015,31,17,10,29,19,,0.00,6,,251<br />
2014-5-10,17,14,11,14,10,8,94,78,53,1019,1013,1008,31,14,6,34,16,47,4.06,6,Lluvia,227<br />
2014-5-11,15,12,8,10,7,3,88,71,38,1014,1011,1010,31,14,3,39,19,66,4.06,4,Lluvia,253<br />
2014-5-12,15,11,7,7,6,4,93,72,40,1016,1014,1013,31,15,10,35,18,60,0.00,5,Lluvia-Tormenta,253<br />
2014-5-13,16,11,6,8,6,4,93,75,43,1026,1020,1016,31,16,10,24,13,,1.02,5,Lluvia-Tormenta,281<br />
2014-5-14,18,11,4,9,6,3,100,69,26,1033,1029,1026,31,15,2,26,11,37,0.00,5,Niebla,313<br />
2014-5-15,16,11,7,5,4,2,81,55,31,1035,1034,1033,31,20,10,24,14,,0.00,1,,39<br />
2014-5-16,19,12,6,7,5,3,81,57,32,1034,1030,1025,31,19,10,26,16,,0.00,1,,50<br />
2014-5-17,21,15,9,8,6,5,76,51,24,1026,1022,1019,31,20,10,21,14,39,0.00,1,,35<br />
2014-5-18,23,16,8,9,8,6,87,52,29,1019,1013,1007,26,24,18,19,5,,0.00,,,104<br />
2014-5-19,25,18,11,11,9,6,82,53,19,1007,1005,1003,24,17,10,24,6,,0.00,6,,160<br />
2014-5-20,20,17,13,14,12,9,94,71,45,1013,1009,1005,31,13,6,21,11,,4.06,6,Lluvia,191<br />
2014-5-21,21,17,12,16,13,11,100,87,65,1013,1008,1001,26,11,4,21,10,,8.89,7,Lluvia-Tormenta,108<br />
2014-5-22,21,16,9,13,9,7,100,72,32,1007,1006,1005,31,16,8,27,14,,2.03,5,Lluvia,186<br />
2014-5-23,19,14,9,12,9,8,94,76,47,1011,1009,1007,31,16,6,24,11,,1.02,5,Lluvia,192<br />
2014-5-24,16,12,8,11,9,7,94,78,46,1017,1013,1011,31,14,6,32,14,52,5.08,5,Lluvia,192<br />
2014-5-25,21,14,7,11,9,7,96,69,35,1020,1018,1016,31,18,10,14,6,,5.08,6,Niebla,97<br />
2014-5-26,17,15,13,13,12,10,94,83,61,1019,1015,1013,31,12,3,14,6,,5.08,6,Lluvia,325<br />
2014-5-27,17,14,12,12,11,10,94,81,59,1016,1015,1014,31,13,6,23,16,,0.00,7,Lluvia,276<br />
2014-5-28,17,14,11,11,11,9,94,83,55,1015,1014,1013,31,13,10,21,11,,1.02,6,Lluvia,263<br />
2014-5-29,19,14,9,11,9,8,95,73,41,1019,1016,1014,31,13,3,16,6,,0.00,5,Niebla-Lluvia,241<br />
2014-5-30,19,16,11,12,11,9,94,68,44,1022,1020,1018,31,17,10,21,6,,0.00,5,,353<br />
2014-5-31,21,16,10,11,9,7,88,61,30,1024,1022,1021,26,14,9,19,11,,0.00,2,,13<br />
2014-6-1,18,14,9,10,8,4,82,59,39,1024,1022,1021,26,16,10,19,10,29,0.00,6,,333<br />
2014-6-2,21,16,11,11,10,8,94,66,38,1022,1020,1018,31,13,6,16,6,,0.00,6,,302<br />
2014-6-3,20,16,12,12,11,9,94,68,45,1019,1015,1012,31,16,10,23,6,,0.25,6,,233<br />
2014-6-4,16,13,9,13,11,4,94,81,52,1013,1008,1004,31,12,4,27,11,,12.95,6,Lluvia,235<br />
2014-6-5,19,13,7,8,6,4,93,60,28,1015,1014,1012,31,22,10,16,11,,0.00,4,,224<br />
2014-6-6,28,19,10,15,11,6,76,53,25,1015,1013,1010,31,30,26,16,6,,0.00,8,,99<br />
2014-6-7,27,23,18,17,15,13,78,60,38,1015,1013,1010,31,21,10,19,8,,0.25,3,Lluvia,212<br />
2014-6-8,27,21,16,17,16,14,94,70,39,1019,1017,1015,31,14,6,21,8,,6.10,4,Lluvia-Tormenta,43<br />
2014-6-9,26,21,16,18,17,14,94,71,43,1020,1015,1012,31,15,7,27,8,,2.03,6,Lluvia-Tormenta,2<br />
2014-6-10,21,18,16,18,16,14,94,84,59,1023,1019,1015,26,12,3,19,10,39,8.89,5,Lluvia-Tormenta,270<br />
2014-6-11,24,20,15,16,13,10,94,62,34,1027,1025,1022,31,15,10,19,8,,0.00,3,,28<br />
2014-6-12,24,20,15,13,11,9,77,54,30,1027,1026,1024,31,31,31,23,16,,0.00,,,28<br />
2014-6-13,24,19,13,13,12,11,82,57,34,1025,1022,1020,31,23,10,24,14,,0.00,2,,26<br />
2014-6-14,22,18,14,13,11,9,77,61,40,1022,1021,1020,31,16,10,29,18,47,0.00,3,,15<br />
2014-6-15,20,16,11,12,9,8,88,64,36,1023,1023,1021,31,16,10,27,23,,0.00,2,,14<br />
2014-6-16,20,16,11,12,9,8,88,65,42,1024,1023,1021,31,15,10,29,23,,0.00,4,,18<br />
2014-6-17,19,16,12,11,9,7,88,66,39,1023,1022,1021,26,14,10,29,23,,0.00,5,,23<br />
2014-6-18,22,17,12,12,10,7,82,63,27,1023,1022,1020,31,15,10,26,19,,0.00,5,,20<br />
2014-6-19,22,17,12,12,11,9,88,66,31,1023,1021,1019,31,16,10,21,14,,0.00,4,,11<br />
2014-6-20,21,17,13,12,9,8,82,60,35,1022,1020,1019,31,17,10,23,11,,0.00,3,,37<br />
2014-6-21,23,17,11,10,8,7,82,53,27,1021,1019,1017,31,27,10,16,11,,0.00,1,,60<br />
2014-6-22,26,19,13,12,9,8,77,48,25,1021,1019,1018,,,,23,13,,0.00,,,50<br />
2014-6-23,24,19,15,11,9,8,67,48,26,1021,1020,1018,31,31,31,23,18,,0.00,,,49<br />
2014-6-24,26,19,13,12,10,8,82,50,24,1020,1017,1014,31,23,10,23,11,,0.00,1,,26<br />
2014-6-25,23,19,14,13,10,7,82,58,29,1016,1015,1014,31,15,10,21,13,,0.00,5,,20<br />
2014-6-26,25,18,11,15,8,5,88,51,22,1016,1014,1013,19,13,10,29,8,,0.00,6,Lluvia,23<br />
2014-6-27,24,19,14,15,14,11,94,73,35,1016,1015,1014,31,14,8,34,10,,0.51,6,Lluvia,226<br />
2014-6-28,19,16,13,15,13,12,94,82,61,1015,1011,1008,31,14,4,14,8,,4.06,7,Lluvia,233<br />
2014-6-29,19,16,13,13,12,10,94,82,56,1016,1012,1009,26,12,10,14,10,,3.05,6,Lluvia,281<br />
2014-6-30,21,15,9,12,9,8,100,66,32,1019,1017,1016,31,20,10,10,6,,0.25,4,Niebla,250<br />
2014-7-1,23,18,14,11,11,8,77,57,35,1019,1017,1016,31,21,10,24,10,,0.00,6,Lluvia,65<br />
2014-7-2,26,19,13,10,9,8,77,48,23,1023,1020,1018,31,31,31,23,14,,0.00,8,,28<br />
2014-7-3,29,21,12,13,11,9,88,47,19,1024,1022,1018,31,31,31,13,3,,0.00,8,,247<br />
2014-7-4,24,22,19,18,15,11,88,65,44,1018,1012,1008,31,18,10,23,8,,2.03,6,Lluvia,181<br />
2014-7-5,23,20,17,18,16,13,94,74,44,1009,1008,1007,31,15,6,29,18,45,1.02,6,Lluvia,219<br />
2014-7-6,19,17,13,17,14,11,94,79,56,1014,1008,1006,31,16,9,24,14,48,6.10,6,Lluvia,219<br />
2014-7-7,22,16,9,14,11,7,100,73,28,1018,1016,1014,31,14,6,16,5,,0.51,5,Niebla-Lluvia,333<br />
2014-7-8,19,16,13,14,12,11,94,81,52,1016,1015,1015,31,13,6,19,8,,2.03,5,Lluvia,299<br />
2014-7-9,17,14,11,13,12,10,94,85,60,1017,1016,1014,26,11,6,23,13,35,6.10,7,Lluvia,302<br />
2014-7-10,16,14,13,14,13,11,94,86,75,1017,1014,1012,23,10,3,24,19,45,3.05,7,Lluvia,326<br />
2014-7-11,19,17,14,15,13,12,94,83,64,1018,1017,1016,29,11,3,16,11,,7.11,6,Lluvia,344<br />
2014-7-12,24,19,14,16,14,12,88,74,49,1018,1015,1014,31,14,10,11,5,,0.25,6,,281<br />
2014-7-13,21,18,16,18,16,13,94,86,72,1014,1012,1010,31,12,5,24,11,,9.91,6,Lluvia,245<br />
2014-7-14,24,18,12,15,12,10,94,71,37,1019,1016,1012,31,15,10,16,11,,0.00,4,,285<br />
2014-7-15,24,18,12,16,13,11,94,66,41,1022,1021,1019,31,18,10,11,6,,0.00,6,Niebla,235<br />
2014-7-16,29,23,18,17,15,14,83,58,32,1022,1021,1020,31,23,10,10,6,,0.00,3,,51<br />
2014-7-17,32,24,17,18,16,14,88,56,25,1021,1019,1015,31,28,10,16,10,,0.00,1,,65<br />
2014-7-18,34,27,19,19,17,15,78,52,26,1016,1013,1010,31,29,19,14,8,,0.00,,,147<br />
2014-7-19,29,25,21,21,18,15,78,60,40,1010,1008,1007,31,19,10,23,10,,0.76,6,Lluvia-Tormenta,92<br />
2014-7-20,25,21,17,20,17,15,94,81,49,1014,1010,1008,26,13,3,19,10,37,13.97,6,Lluvia-Tormenta,247<br />
2014-7-21,25,20,15,17,16,14,94,73,47,1019,1016,1014,26,14,10,27,16,,0.00,5,Lluvia,321<br />
2014-7-22,22,20,17,17,16,14,88,75,65,1020,1019,1019,26,14,10,21,16,40,0.00,6,,351<br />
2014-7-23,29,23,17,19,16,14,94,68,30,1019,1016,1013,26,9,3,23,13,,0.00,6,,30<br />
2014-7-24,30,24,18,18,15,12,78,55,26,1014,1013,1011,26,16,10,26,10,,0.00,3,Tormenta,26<br />
2014-7-25,28,22,17,14,12,10,73,50,25,1013,1013,1012,31,24,10,19,10,,0.00,1,,15<br />
2014-7-26,26,21,17,15,14,12,83,61,37,1017,1015,1013,26,17,10,19,11,,0.00,3,,341<br />
2014-7-27,29,22,15,17,15,13,94,62,28,1018,1017,1015,26,17,10,19,10,,11.94,5,Lluvia,299<br />
2014-7-28,24,21,17,18,14,10,94,71,32,1015,1013,1011,31,12,3,19,10,,10.92,5,Lluvia-Tormenta,319<br />
2014-7-29,21,18,15,18,14,12,88,76,60,1014,1013,1012,26,13,4,21,14,45,3.05,6,Lluvia,330<br />
2014-7-30,26,20,14,16,13,12,94,61,38,1017,1015,1014,31,20,10,21,14,,0.00,3,,328<br />
2014-7-31,26,20,13,15,12,11,88,59,34,1017,1015,1013,31,22,10,11,6,,0.00,3,,314<br />
2014-8-1,28,22,16,16,14,12,82,59,30,1013,1010,1007,31,23,10,13,10,,0.00,3,,53<br />
2014-8-2,25,21,17,18,14,13,88,67,37,1008,1007,1005,26,17,2,26,11,,5.08,5,Lluvia,212<br />
2014-8-3,25,19,14,16,14,12,94,71,41,1013,1011,1008,31,17,10,27,8,,2.03,4,,237<br />
2014-8-4,23,19,14,16,12,9,94,65,33,1020,1016,1013,31,16,4,16,10,26,2.03,5,Lluvia,348<br />
2014-8-5,27,20,13,15,12,10,94,60,25,1021,1020,1018,31,19,10,14,5,,0.00,5,Niebla,234<br />
2014-8-6,22,19,16,19,16,12,94,81,53,1018,1015,1013,31,11,2,21,6,,20.07,6,Niebla-Lluvia-Tormenta,199<br />
2014-8-7,24,20,16,19,17,15,100,83,58,1015,1014,1014,26,12,0,11,5,,0.00,5,Niebla-Lluvia,176<br />
2014-8-8,23,20,17,19,17,16,100,88,65,1014,1010,1005,26,12,6,19,6,,5.08,7,Lluvia,184<br />
2014-8-9,22,18,14,18,14,13,94,75,47,1015,1011,1005,31,16,10,23,14,,1.02,5,Lluvia,207<br />
2014-8-10,25,20,15,19,16,9,94,78,39,1011,1007,1002,31,16,6,34,10,58,4.06,5,Lluvia-Tormenta,213<br />
